userId,Movie_id,Movie_Title,Released_Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3,
23219,23219,Sone Ki Chidiya,-1958,171 min,"Drama, Romance",6,34,Shaheed Latif,Talat Mahmood,Balraj Sahni,Nutan,
23220,23220,Sone Ki Lanka,-1992,,Action,5.7,10,Ajay Kashyap,Jeetendra,Jaya Prada,Chunky Panday,
23221,23221,Sone Ki Lanka,-1978,,Drama,,,Satpal,Sunil Dutt,Rekha,Seema Kapoor,
23222,23222,Sone Ki Sita,-1994,,Drama,,,Pankaj Berry,Sudha Chandran,Neena Gupta,Rohini Hattangadi,
23223,23223,Sone Ki Zanjeer,-1992,,Action,,,Shiv Kumar,Laxmikant Berde,Priya Arun Berde,Prasenjit Chatterjee,
23224,23224,Sone Pe Suhaaga,-1988,163 min,"Action, Family",4.8,90,K. Bapaiah,Jeetendra,Dharmendra,Nutan,
23225,23225,Songs of love,-2019,210 min,"Drama, Musical, Romance",,,Amit Jain,Sheeba Chaddha,Lopamudra Raut,Arpit Chaudhary,
23226,23226,Soni,-2018,97 min,"Crime, Drama",7.2,"2,528",Ivan Ayr,Geetika Vidya Ohlyan,Saloni Batra,Vikas Shukla,
23227,23227,Soni De Nakhara,-2011,,Drama,,,Vicky Gangadhar,Anuj Sawhney,Sheena Shahabadi,Dalip Tahil,
23228,23228,Sons of Ram,-2012,85 min,"Animation, Drama, Musical",6.7,77,Kushal Ruia,Sunidhi Chauhan,Ettienne Couthino,Devansh Doshi,
23229,23229,Sonthakkaran,-1989,,"Action, Comedy, Drama",,,Raja,Arjun Sarja,Madhuri,Nirosha,
23230,23230,Sonu Ke Titu Ki Sweety,-2018,138 min,"Comedy, Romance",7.1,"20,000",Luv Ranjan,Kartik Aaryan,Nushrat Bharucha,Sunny Singh Nijjar,
23231,23231,Sookha,-1983,119 min,Drama,6.6,9,M.S. Sathyu,Pankaj Dheer,Anant Nag,,
23232,23232,Sooper Se Ooper,-2013,,Comedy,4.3,178,Shekhar Ghosh,Tinnu Anand,Mahesh Balraj,Mithilesh Chaturvedi,
23233,23233,Sooraj Pe Dastak,-1995,,Drama,,,,,,,
23234,23234,Soorarai Pottru,-2020,153 min,Drama,9.1,"83,029",Sudha Kongara,Suriya,Madhavan,Paresh Rawal,
23235,23235,Soorat Aur Seerat,-1962,,"Drama, Family",7.2,14,Rajnish Bahl,Dharmendra,Nutan,K.N. Singh,
23236,23236,Soorma,-2018,131 min,"Biography, Drama, Sport",7.4,"4,648",Shaad Ali,Diljit Dosanjh,Taapsee Pannu,Angad Bedi,
23237,23237,Soorma Bhopali,-1988,153 min,Comedy,5.6,60,Jagdeep,Jagdeep,Agha,Amitabh Bachchan,
23238,23238,Sooryavansham,-1999,168 min,"Action, Drama",6.3,"2,820",E.V.V. Satyanarayana,Pranavanand,Amitabh Bachchan,Soundarya,
23239,23239,Sooryavanshi,-2021,176 min,"Action, Thriller",,,Rohit Shetty,Akshay Kumar,Katrina Kaif,Ajay Devgn,
23240,23240,Sopan,-1994,134 min,Thriller,,,Ajay Bannerjee,Soumitra Chatterjee,Mamata Shankar,,
23241,23241,Sorry Bhai!,-2008,154 min,"Comedy, Drama, Romance",6.1,"1,019",Onir,Shabana Azmi,Boman Irani,Sanjay Suri,
23242,23242,Sorry Daddy,-2015,,Action,4.7,6,Vijay Pal,Shamim Khan,Anupam Shukla,Mukesh Tiwari,
23243,23243,Sorry Madam Maaf Karo,-2013,,Comedy,,,D.M. Subhashish,Master Aman,Prima Shambhavi Chatterjee,Dinesh Hingoo,
23244,23244,SOS Talk,-2015,132 min,Drama,,,Kumaar Aadarsh,Kumaar Aadarsh,Melica Amina,Shreya Chawla,
23245,23245,SOS: Secrets of Sex,-2013,114 min,Drama,5.8,34,Kumaar Aadarsh,Kumaar Aadarsh,Gagan Guru,Harman Preet Kaur,
23246,23246,SOS: Secrets of Sex Chapter 3,-2014,108 min,Drama,3.5,31,Kumaar Aadarsh,Kumaar Aadarsh,Leena Kapoor,,
23247,23247,Soul,-2015,,Romance,,,Mehmood Ali,Shiba Bhardwaj,Zuber K. Khan,,
23248,23248,Soul of Sand,-2010,99 min,"Drama, Mystery, Thriller",5.6,82,Sidharth Srinivasan,Dibyendu Bhattacharya,Saba Joshi,Avtar Sahani,
23249,23249,Soulmates,,,Drama,,,Saif Khan Chishty,,,,
23250,23250,Sound of Water-Paani Ki Aawaz,-2019,119 min,Adventure,,,Shravan Kumar Rathore,Abraam Pandey,Jaspreet Kaur Pruthi,Prem Sharma,
23251,23251,Soundtrack,-2011,132 min,"Drama, Musical",7.1,826,Neerav Ghosh,Rajeev Khandelwal,Soha Ali Khan,Mrinalini Sharma,
23252,23252,Souryam,-2008,151 min,"Action, Drama",5.8,167,Siva,Tottempudi Gopichand,Anushka Shetty,Poonam Kaur,
23253,23253,Souten,-1983,160 min,"Drama, Musical, Romance",5.7,196,Saawan Kumar Tak,Rajesh Khanna,Tina Ambani,Padmini Kolhapure,
23254,23254,Souten Ki Beti,-1989,136 min,"Drama, Family",5.3,55,Saawan Kumar Tak,Jeetendra,Rekha,Jaya Prada,
23255,23255,Souten: The Other Woman,-2006,131 min,Thriller,4.7,43,Karan Razdan,Mahima Chaudhry,Padmini Kolhapure,Shakti Kapoor,
23256,23256,Space Race,-2013,,Animation,,,Rajiv Chilaka,,,,
23257,23257,Spandan,-1982,135 min,Drama,6.1,9,Biplab Roy Chowdhury,Utpal Dutt,Anita Kanwar,Amol Palekar,
23258,23258,Spark,-2014,134 min,Action,5.9,31,V.K. Singh,Rati Agnihotri,Mansha Bahl,Rajniesh Duggall,
23259,23259,Sparsh: The Touch,-2003,,"Comedy, Horror",,,Manoj Sharma,Susheel Jangira,Kunal Kapoor,Shikhar,
23260,23260,Special 26,-2013,144 min,"Crime, Drama, Thriller",8,"52,354",Neeraj Pandey,Akshay Kumar,Anupam Kher,Manoj Bajpayee,
23261,23261,Speed,-2007,102 min,"Action, Crime, Thriller",2.9,513,Vikram Bhatt,Urmila Matondkar,Sanjay Suri,Zayed Khan,
23262,23262,Speed Queen,-1947,,Action,,,Nari Ghadiali,Benjamin,Ruby,Mustafa,
23263,23263,Spellbound,-2018,,Mystery,,,Dharam Panesar,Tapasya Agnihotri,Manoj Malhotra,Ramesh Malhotra,
23264,23264,Spirit of Moksha - Kumbh Mela,-2010,61 min,"Documentary, Family",5.8,6,Rajeev Gautam,Maya Sharma,,,
23265,23265,Split Wide Open,-1999,103 min,"Crime, Drama",6.5,222,Dev Benegal,Rahul Bose,Laila Rouass,Shivaji Satam,
23266,23266,Spot Boy,-1996,,Drama,,,Pasha P. Jung,Akshay Anand,Babban,Raj Kiran,
23267,23267,Spring Thunder,-2018,113 min,"Crime, Drama",,,Sriram Dalton,Ravi Sah,Akash Khurana,Arshad Khan,
23268,23268,Spy in Goa,-1966,,"Action, Thriller",,,Dharam Kumar,Sheikh Mukhtar,Randhawa,Malika,
23269,23269,Spy in Rome,-1968,155 min,"Action, Comedy, Romance",4.9,8,B.K. Adarsh,Dev Kumar,Jaymala Adarsh,K.N. Singh,
23270,23270,Squad,-2020,,"Action, Comedy, Drama",,,Nilesh Sahay,Pooja Batra,Mohan Kapur,Malvika Raaj,
23271,23271,Sragaal,-2020,140 min,"Drama, History, Mystery",,,Devansh Srivastava,Ravi Kishan,Naresh Neb,Anshuman Rai,
23272,23272,Sree Murugan,-1977,,"Adventure, Drama, Fantasy",,,P. Subramaniam,Tikrusha,Raghavan,Ravi Kumar,
23273,23273,Sree Rama Anjaneya Yuddham,-1975,166 min,"Drama, Fantasy",7.8,29,Bapu,N.T. Rama Rao,Janardhana Rao Arja,Saroja Devi B.,
23274,23274,Sri Anjaneyam,-2004,174 min,"Action, Fantasy",4.6,203,Krishna Vamsi,Nithiin,Ananth,Jogi Brothers,
23275,23275,SRI DUNGARGARH,,120 min,"Action, Drama, Mystery",,,Mukesh Asopa,Mukesh Asopa,,,
23276,23276,Sri Raam Vanavas,-1977,137 min,"Adventure, Drama, Fantasy",,,Kamalakara Kameshwara Rao,Ravi Kumar,Satyanarayana Kaikala,Gummadi,
23277,23277,Sri Ramakatha,-1968,178 min,Drama,,,Jayalalitha J,Haranath,,,
23278,23278,Sri Shirdi Saibaba Mahathyam,-1986,,Drama,7.7,83,K. Vasu,Vijayachander,Chandramohan,Anjali Devi,
23279,23279,Sri Venkateswara Mahathyam,-1960,204 min,"Drama, Musical",8.5,52,P. Pullaiah,N.T. Rama Rao,Savitri,Varalakshmi S.,
23280,23280,Sridevi Bungalow,,,Thriller,,,Prasanth Mambully,Priya Prakash Varrier,Lee Nicholas Harris,Garima Agarwal,
23281,23281,Srinagar,-2020,,Drama,9.1,28,Sanoj Mishra,Sanoj R. Mishra,Ravi Sudha Choudhary,Uzma Ahmed,
23282,23282,Sssshhh...,-2003,163 min,"Horror, Mystery",4.4,330,Pavan Kaul,Tanishaa Mukerji,Dino Morea,Karann Nathh,
23283,23283,Ssukh,-2005,,"Comedy, Family, Romance",5,59,Kirti Kumar,Aarti Chhabria,Jackie Shroff,Mahesh Anand,
23284,23284,Stage,-1951,,,,,Vijay Mhatre,Dev Anand,Cuckoo,Gulab,
23285,23285,Stalker,-2012,,Thriller,3.5,8,Kishore Bhargav,Kiren Jogi,Priyanka Kothari,Nakul Vaid,
23286,23286,Stand By,-2011,,"Drama, Sport, Thriller",6.3,25,Sanjay Soorkar,Siddharth Kher,Sachin Khedekar,Dalip Tahil,
23287,23287,Stanley Ka Dabba,-2011,96 min,"Comedy, Drama, Family",7.8,"6,493",Amole Gupte,Partho A. Gupte,Numaan Sheikh,Abhishek Reddy,
23288,23288,Star,-1982,,"Drama, Musical",7.7,53,Vinod Pande,Kumar Gaurav,Rati Agnihotri,Raj Kiran,
23289,23289,State Express,-1938,171 min,,,,Vijay Bhatt,Jayant,Umakant,Shirin Banu,
23290,23290,State Express,-1961,,Action,,,Babubhai Mistry,Bela Bose,Kamran,Arvind Kumar,
23291,23291,State of Siege: Temple Attack,-2021,,Action,,,Ken Ghosh,Akshaye Khanna,Manjari Fadnnis,Abhimanyu Singh,
23292,23292,State Rowdy,-1989,147 min,"Action, Crime, Drama",6.3,104,Gopal B.,Chiranjeevi,Bhanupriya,Jayamalini,
23293,23293,State vs Justice,-2022,120 min,"Biography, Crime, Drama",,,Jaimin Bal,,,,
23294,23294,State vs. Malti Mhaske,-2018,,"Crime, Thriller",7.1,67,Nikhil Mahajan,Sagar Deshmukh,Divya Menon,Smita Tambe,
23295,23295,Station,-2014,120 min,"Crime, Drama, Thriller",7.5,90,Saad Khan,Kanika Batra,Gulshan Grover,Rohiet Nair,
23296,23296,Station Master,-1942,157 min,,,,Chimanlal Luhar,Prem Adib,Kaushalya,Suraiya,
23297,23297,Stay Alert,-1956,153 min,"Comedy, Drama",8.2,913,Amit Mitra,Sombhu Mitra,Pradeep Kumar,Sumitra Devi,
23298,23298,Staying Alive,-2007,96 min,"Crime, Drama",6.2,24,Ananth Narayan Mahadevan,Salim Abubaker,Manuj Bhaskar,Shekhar Bhonsle,
23299,23299,Staying Alive,-2012,89 min,Drama,5.6,29,Ananth Narayan Mahadevan,Jahangir Khan,Ananth Narayan Mahadevan,Navni Parihar,
23300,23300,Steering,-2021,,Drama,,,Nitin Supekar,Casiono Dsoza,Raavi Kishor,Deepalaxmi Moghe,
23301,23301,Still Standing,-2010,54 min,"Documentary, Biography, Drama",7.5,8,Pankaj Johar,,,,
23302,23302,Stoovertpuram Police Station,-1991,148 min,"Action, Drama",6.2,65,Veerendranath Yandamoori,Chiranjeevi,Vijayshanti,Nirosha,
23303,23303,Stop or I Will Shoot,-2019,56 min,Thriller,,,Subhanjan,Amrita,Dipannita,,
23304,23304,Stop!,-2004,,"Comedy, Romance",4.4,33,Ajai Sinha,Rocky Bhatia,Dia Mirza,Tejaswini Kolhapure,
23305,23305,Stories,,,Drama,,,K Sukumar,Dibyayan Banerji,Kaushik Basu,Gosh Promila,
23306,23306,Straight,-2009,110 min,"Comedy, Drama",5.8,350,Parvati Balagopalan,Vinay Pathak,Gul Panag,Anuj Chaudhary,
23307,23307,Stranger on Whatsap,,,Mystery,,,Jakee Patel,Prerna Trivedi,Dinesh Lamba,Armaan Tahil,
23308,23308,Strangers,-2007,100 min,"Drama, Romance, Thriller",4.9,338,Aanand L. Rai,Jimmy Sheirgill,Kay Kay Menon,Sonali Kulkarni,
23309,23309,Strangers,-2019,75 min,Documentary,,,Laura Kansy,Oskar Zoche,,,
23310,23310,Strawberry Blues,-2019,90 min,Crime,,,Jacob Paul,Priyanka Bora,Ravi Jhanghu,Swetanshu Mala,
23311,23311,Strawberry Point,-2020,,Thriller,7.8,5,Prabal Baruah,Karan Oberoi,,,
23312,23312,Stree,-1961,139 min,Fantasy,7.5,21,Shantaram Rajaram Vankudre,Shantaram Rajaram Vankudre,Sandhya,Rajshree,
23313,23313,Stree,-1938,,,,,Shakuntala Paranjpye,,,,
23314,23314,Stree,-2018,128 min,"Comedy, Horror",7.6,"29,900",Amar Kaushik,Rajkummar Rao,Shraddha Kapoor,Pankaj Tripathi,
23315,23315,Stree Purush,-1975,,Drama,,,Rajkumar,Rikhi Oberoi,Monika Patel,Tun Tun,
23316,23316,Street 13,-2000,,Horror,,,Geeta Chauhan,Aditya Mohan,Ashima Pandey,Alpana Talwar,
23317,23317,Street Dancer 3D,-2020,146 min,"Drama, Music",3.6,"5,930",Remo D'Souza,Varun Dhawan,Shraddha Kapoor,Prabhu Deva,
23318,23318,Street Fighter,-1995,148 min,Action,5.2,16,Gopal B.,Ali,Brahmanandam,Devan,
23319,23319,Street Fighter: The Legend of Chun-Li,-2009,96 min,"Action, Crime, Fantasy",3.7,"23,206",Andrzej Bartkowiak,Kristin Kreuk,Neal McDonough,Michael Clarke Duncan,
23320,23320,Street Singer,-1938,135 min,Drama,6.3,15,Phani Majumdar,K.L. Saigal,Kanan Devi,Boken Chatto,
23321,23321,Street Singer,-1966,,"Drama, Musical",,,Chandrashekhar,David Abraham,Agha,Bela Bose,
23322,23322,Striker,-2010,128 min,"Action, Crime, Drama",6.9,"1,014",Chandan Arora,Siddharth,Ankur Vikal,Anupam Kher,
23323,23323,Strings,-2006,,"Drama, Romance",,,Sanjay Jha,Adam Bedi,Tannishtha Chatterjee,Vineet Kumar,
23324,23324,Strings of Devotion,-2021,,Documentary,,,Arno Krimmer,Vishal Bhardwaj,Jagjit Singh,Zakir Hussain,
23325,23325,Strings of Passion,-2014,100 min,Drama,6.5,31,Sanghamitra Chaudhuri,Zeenat Aman,Indrani Haldar,Shubh Mukherjee,
23326,23326,Struggle,-1936,,,,,Jehanara Kajjan,,,,
23327,23327,Struggler,-2006,,Thriller,6,10,Mahesh Manjrekar,Amitabh Bachchan,Atul Kale,Mahesh Manjrekar,
23328,23328,Struggle-real life story of artist,,,Drama,,,Ajay Yadav,Rajpal Yadav,Ranjeet,Mukesh S. Bhatt,
23329,23329,Stud Sala,,,Comedy,,,Ram Gopal Varma,,,,
23330,23330,Student of the Year,-2012,146 min,"Comedy, Drama, Music",5.3,"16,038",Karan Johar,Sidharth Malhotra,Alia Bhatt,Varun Dhawan,
23331,23331,Student of the Year 2,-2019,146 min,"Action, Comedy, Drama",2.2,"17,483",Punit Malhotra,Tiger Shroff,Ananya Panday,Tara Sutaria,
23332,23332,Stumped,-2003,121 min,"Comedy, Drama, Sport",2.6,121,Gaurav Pandey,Raveena Tandon,Alyy Khan,Salman Khan,
23333,23333,Stunt King,-1944,,,,,Kamlabai Gokhale,,,,
23334,23334,Stunt Queen,-1947,,,,,Ramnik Vyas,Fearless Nadia,,,
23335,23335,Stunttman,-1994,,"Action, Drama, Romance",4.8,20,Deepak Balraj Vij,Avtar Singh Ahluwalia,Tinnu Anand,Ami Asthana,
23336,23336,Stupid Lovers,-2018,,Romance,,,Samrat Das,Anil Arya,Anusheel Chakrabarty,Priyanka Jadhav,
23337,23337,Style,-2001,157 min,"Comedy, Musical, Mystery",6.7,"1,859",N. Chandra,Sharman Joshi,Sahil Khan,Riya Sen,
23338,23338,Stylish Memsaheb,-2017,102 min,Romance,,,Nayana Khedkar,Rukshar Beherzi,Pawan Jain,Nayana Khedkar,
23339,23339,Sub Ka Saathi,-1972,,"Drama, Family",6.5,6,A. Bhimsingh,Sanjay Khan,Vinod Khanna,Om Prakash,
23340,23340,Subah Hone Tak,-1988,,Drama,,,Sandeepan V. Kant,Pallavi Joshi,Guddi Maruti,Sangeeta Naik,
23341,23341,Subah Ka Tara,-1954,107 min,Romance,5.4,9,Shantaram Rajaram Vankudre,Pradeep Kumar,Shantaram Rajaram Vankudre,Jayshree Gadkar,
23342,23342,Subah Shyam,-1944,,,,,P.C. Barua,P.C. Barua,Tulsi Chakraborty,Devbala,
23343,23343,Subah Subah,-1983,,Romance,8,83,Indrajeet Singh Bansal,Aamir Khan,,,
23344,23344,Subah Zaroor Aayegi,-1977,,Action,,,Prakash Inamdar,Paidi Jairaj,Nana Palsikar,Mahesh Raaj,
23345,23345,Subash,-1996,150 min,Action,,,Udhayakumar,Arjun Sarja,,,
23346,23346,Subero Ghaam,-2014,170 min,Drama,,,Naresh Khanna,Balraj Negi,Bijju,Baldev Rana,
23347,23347,Subhadra,-1946,122 min,,,,Master Vinayak,Prem Adib,Shanta Apte,Ishwarlal,
23348,23348,Subhadra Haran,-1963,,,,,Datta Dharmadhikari,Madhu Apte,Ram Chitnis,Chitra,
23349,23349,Subhadra Haran,-1932,,,,,Khatun,Jal Merchant,Sankatha,Lala Yaqoob,
23350,23350,Subhadra Haran,-1974,,Fantasy,,,K. Prabhakar,Gangadhar,Comedian Guggu,Kalpana,
23351,23351,Subha-O-Sham,-1971,180 min,"Action, Comedy, Drama",6.5,31,Tapi Chanakya,Sanjeev Kumar,Waheeda Rehman,Mohamad Ali Fardin,
23352,23352,Subhas Chandra,-1966,130 min,"Biography, Drama, History",8.2,41,Piyush Bose,Amar Dutta,Samar Chatterjee,Ashish Ghosh,
23353,23353,Subhash Chandra,-1966,,Drama,,,Piyush Bose,Ajeet,Amar,Robin Kanerjee,
23354,23354,Subhash Chandra Bose,-2005,,"Action, Drama, History",3.1,245,K. Raghavendra Rao,Venkatesh Daggubati,Prakash Raj,Tom Alter,
23355,23355,Sudama,-1947,,Drama,,,Bn Rao,,,,
23356,23356,Sudarshan Chakra,-1956,,,,,Datta Dharmadhikari,Nalini Jaywant,Mahipal,Shahu Modak,
23357,23357,Suddha,-2005,105 min,Drama,7.2,13,Ramchandra P.N.,Sharada Devi,Bharathi Jain,Jagatpal Jain,
23358,23358,Sudesi,-2005,139 min,"Action, Crime, Drama",3.7,35,Jeppi,Ashima Bhalla,Karunas,M.N. Nambiar,
23359,23359,Sudhandhiram,-2000,145 min,"Action, Crime, Drama",4,44,Raj Kapoor,Nassar,Prithviraj,Raghuvaran,
23360,23360,Sugandh,-1982,,"Crime, Drama, Romance",,,Ravikant Nagaich,Anand Balraj,Leena Das,Gulshan Grover,
23361,23361,Suhaag,-1979,164 min,"Action, Drama, Musical",6.7,"1,053",Manmohan Desai,Shashi Kapoor,Amitabh Bachchan,Rekha,
23362,23362,Suhaag,-1994,145 min,"Action, Comedy, Drama",5.7,"1,755",Kuku Kohli,Ajay Devgn,Akshay Kumar,Karisma Kapoor,
23363,23363,Suhaag Ka Balidaan,-1987,,Drama,,,Ramesh Bedi,Prem Bedi,Jamuna,Ashok Kalra,
23364,23364,Suhaag Ki Keemat,-2001,,Drama,,,,,,,
23365,23365,Suhaag Raat,-1968,160 min,"Drama, Romance",4.8,29,R. Bhattacharya,Rajshree,Jeetendra,Sulochana Latkar,
23366,23366,Suhaani Raat,-1974,,Drama,,,Nirmal Kumar,Sushil Kumar,Narendra,,
23367,23367,Suhag,-1958,,,,,B. Ramakrishnaiah Panthulu,Shivaji Ganesan,Gemini Ganesan,M.V. Rajamma,
23368,23368,Suhag Sindoor,-1961,,Drama,5,5,R. Krishnan,S. Panju,Balraj Sahni,Mala Sinha,
23369,23369,Suhag Sindoor,-1953,,,,,Shyama,,,,
23370,23370,Suhagan,-1954,,"Drama, Family",6.3,6,Anant Mane,Guru Dutt,Mala Sinha,Geeta Bali,
23371,23371,Suhagan,-1942,,"Drama, Family",,,Jagatrai Pesumal Advani,,,,
23372,23372,Suhagan,-1986,143 min,Romance,6.1,43,K. Raghavendra Rao,Jeetendra,Sridevi,Padmini Kolhapure,
23373,23373,Suhagan,-1964,,"Drama, Romance",6.2,17,K.S. Gopalakrishnan,Guru Dutt,Mala Sinha,Om Prakash,
23374,23374,Suhagi,-1948,,,,,A. Shakoor,Manorama,,,
23375,23375,Suhagraat Se Pehle,-1996,,Action,,,Mahesh Anand,Balbir,Ravi Bhushan,Firoz Khan,
23376,23376,Suhana Safar,-1970,130 min,"Comedy, Drama",6.4,45,Vijay,Shashi Kapoor,Sharmila Tagore,Lalita Pawar,
23377,23377,Sui Dhaaga,-2018,122 min,"Comedy, Drama",6.8,"7,421",Sharat Katariya,Anushka Sharma,Varun Dhawan,Raghuvir Yadav,
23378,23378,Sujata,-1960,161 min,"Drama, Romance",7.3,326,Bimal Roy,Nutan,Sunil Dutt,Shashikala,
23379,23379,Sujata,-2020,104 min,Drama,,,Deepak Bhardwaj,Kavita Joshi,Pratap Kumar,Rahul Kumar,
23380,23380,Sukannya Bani Hai Durga,-2020,,Drama,,,Rizwan Denial,Manoj Bakshi,Hemant Birje,Rizwan Khan,
23381,23381,Sukh Ki Daulat,-1994,,Drama,,,Texas Gaikwad,Avinash,Meera,Nandini,
23382,23382,Sukhi Jeevan,-1942,,"Drama, Family",,,Master Bhagwan,Harishchandra,,,
23383,23383,Suki,-1994,,Drama,,,,,,,
23384,23384,Sulagte Armaan,-1984,,Drama,,,Himmat Dave,Jayshree Gadkar,Heena Kausar,Arvind Kumar,
23385,23385,Suleh,-1946,,,,,Apurba Kumar Mitra,Biman Bannerjee,Tulsi Chakraborty,Ahindra Choudhury,
23386,23386,Sulemani Keeda,-2014,89 min,"Comedy, Romance",7.1,"2,478",Amit Masurkar,Naveen Kasturia,Mayank Tewari,Aditi Vasudev,
23387,23387,Sullan,-2004,138 min,"Action, Crime, Drama",3.2,359,Ramana,Dhanush,Manivannan,Pasupathy,
23388,23388,Sulochana,-1933,,,,,R.S. Choudhury,Ruby Mayer,Jillo,Chanda,
23389,23389,Sultaan,-2000,120 min,"Action, Drama",5.6,54,T.L.V. Prasad,Vikas Anand,Birbal,Mithun Chakraborty,
23390,23390,Sultan,-2016,170 min,"Action, Drama, Sport",7,"41,777",Ali Abbas Zafar,Salman Khan,Kubbra Sait,Anushka Sharma,
23391,23391,Sultan - E- Alam,-1956,,Fantasy,,,Nanubhai Vakil,Chitra,Hiralal,Kuldip Kaur,
23392,23392,Sultan E Deccan: Banda Nawaz,-1982,,Romance,,,Farhat Chaudhary,Yusuf Kamal,Chandan Kumar,Ashok Mehta,
23393,23393,Sultan E Hind: Gharib Nawaz,-1979,,Drama,,,Sona Mastan Mirza,Satish Kaul,Raza Murad,Kanchan Mattu,
23394,23394,Sultana,-1934,,,,,Abdul Rashid Kardar,Gul Hamid,Mazhar Khan,Zarina,
23395,23395,Sultana Chand Biwi,-1937,,,,,Shakuntala Paranjpye,,,,
23396,23396,Sultana Daku,-1972,,Action,8.7,6,Mohammed Hussain,Dara Singh,Ajit,Helen,
23397,23397,Sultana Daku,-1982,,Action,5.2,5,Mohammed Hussain,Dara Singh,Ajit,Helen,
23398,23398,Sultana Daku,-1956,,Action,,,Mohan Sinha,Sheila Ramani,Paidi Jairaj,Raju,
23399,23399,Sultana Mera Naam,-2000,,Action,,,Teerat Singh,Ramesh Goyal,Shakti Kapoor,Ali Khan,
23400,23400,Sumbandh,-1982,,"Action, Drama, Romance",5.9,10,Shibu Mitra,Ashok Kumar,Vinod Mehra,Rati Agnihotri,
23401,23401,Summer 2007,-2008,166 min,"Crime, Drama, Thriller",6.2,238,Sohail Tatari,Sikandar Kher,Gul Panag,Yuvika Chaudhary,
23402,23402,Summer Camp,-2018,128 min,"Comedy, Drama",7.1,16,Kunal v Singh,Saurabh Agarwal,Altaf,Manish Garg,
23403,23403,Summer of '99,-2017,91 min,Drama,,,Dilip Sood,,,,
23404,23404,Summer of Delhi,,,Crime,,,Manish,Sonu Bhai,Subhankar Chatterjee,Amit Sagar,
23405,23405,Sun Meri Laila,-1983,143 min,Romance,6.9,11,Chander H. Bahl,Birbal,Deepika Chikhalia,Iftekhar,
23406,23406,Sun Sajna,-1990,,,,,Rajshri Nair,Sheela Sharma,,,
23407,23407,Sun Sajna,-1982,138 min,"Drama, Family, Romance",6.3,21,Chander H. Bahl,Mithun Chakraborty,Ranjeeta Kaur,Iftekhar,
23408,23408,Sun To Le Hasina,-1958,,,,,Shanti Prakash Bakshi,Ravindra Kapoor,Shashikala,,
23409,23409,Sun Zarra,-2006,125 min,"Drama, Romance",5.4,18,Rohit Krishnakant Nayyar,Samir Aftab,Mithun Chakraborty,Renuka Shahane,
23410,23410,Sunayana,-1979,131 min,"Comedy, Drama, Romance",5.9,39,Hiren Nag,Sulochana Latkar,Murad,Gayatri,
23411,23411,Sundar Nagri,-2003,78 min,Documentary,,,Rahul Roy,,,,
23412,23412,Sundari,-1936,,,,,Aspi Irani,Laxmi,,,
23413,23413,Sundari,-1997,,Drama,,,Gul Bahar Singh,Master Amey Ambulkar,Anita Kulkarni,Sadhu Meher,
23414,23414,Sunday,-2008,135 min,"Action, Comedy, Mystery",5.3,"2,619",Rohit Shetty,Ajay Devgn,Ayesha Takia,Arshad Warsi,
23415,23415,Sunday,-1993,,Comedy,6.7,6,Pankaj Advani,Rakesh Bedi,Deven Bhojani,Kurush Deboo,
23416,23416,Sunday Night,-2017,110 min,"Crime, Mystery, Thriller",,,Avdhesh Kumar Sharma,Ramesh Diwedi,Adi Irani,Akshat Irani,
23417,23417,Sunderkand Let love find you,-2020,67 min,Romance,,,Shreya Rastogi,Shreya Rastogi,Falak Khan,Aparna Desai,
23418,23418,Sunehari Yaaden,-1980,,Romance,,,Sandeep Mehta,,,,
23419,23419,Sunehra Sansar,-1936,167 min,,,,Debaki Bose,Rampiary,Kamala Jharia,Gul Hamid,
23420,23420,Sunehra Sansar,-1975,,"Drama, Family",5.4,22,Adurthi Subba Rao,Rajendra Kumar,Mala Sinha,Hema Malini,
23421,23421,Sunehre Din,-1949,143 min,Drama,6.6,30,Satish Nigam,Raj Kapoor,Rehana,Roopkamal,
23422,23422,Sunehre Qadam,-1966,,Romance,,,Agha,Sabita Chatterjee,Randhir,Rehman,
23423,23423,Sunghursh,-1968,175 min,"Action, Crime, Drama",6.8,93,Harnam Singh Rawail,Dilip Kumar,Vyjayanthimala,Balraj Sahni,
23424,23424,Sunglass,-2013,100 min,"Comedy, Drama, Thriller",5.4,30,Rituparno Ghosh,Jaya Bachchan,Madhavan,Tota Roy Chowdhury,
23425,23425,Sunhera Bal,-1938,,,,,Feroze Dastur,Indurani,,,
23426,23426,Sunhera Jaal,-1966,,,,,Kedar Kapoor,Vijaya Choudhury,Meenaxi,Randhawa,
23427,23427,Sunheri Nagin,-1963,,,5.7,6,Babubhai Mistry,Mahipal,Helen,Sulochana Latkar,
23428,23428,Sunheri Toti,-1939,,,,,Navinchandra,,,,
23429,23429,Sunn Raha Hai Na,-2017,56 min,"Drama, Romance",6.1,7,Fenil Seta,Shreyas Porus Pardiwalla,Harsha Chopda,Sunita Verma,
23430,23430,Sunny,-1984,114 min,"Drama, Romance",5.6,128,Raj Khosla,Sunny Deol,Amrita Singh,Dharmendra,
23431,23431,Suno Na.. Ek Nanhi Aawaz,-2009,127 min,Drama,4.5,6,Amy Thanawala,Tara Sharma,Makrand Shukla,Rajendra Chawla,
