,Unnamed: 0,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worldwide_gross_income,metascore,reviews_from_users,reviews_from_critics,Director,Actor,genres,movie_title,Actor_name,comb
1941,44425.0,tt0382188,Mumbai Matinee,Mumbai Matinee,2003.0,2003-09-26,"Romance, Comedy",125.0,India,"English, Hindi",Anant Balani,Anant Balani,Pritish Nandy Communications (PNC),"Rahul Bose, Perizaad Zorabian, Vijay Raaz, Saurabh Shukla, Anusha Dhandekar, Kaabir, Asrani, Bakul Thakkar, Amar Talwar, Sunila Karambelkar, Sanjay Gandhi, Noshirwan Jehangir, Prithvi Zutshi, Shehzad Khan, Pinky Chinoy","Still a virgin at 32 years old, a frustrated advertising agent gets the shock of his life when an unlikely chain of events turns him into a porn star.",5.2,244.0,,,278399.0,,6.0,1.0,,,,,,
1942,44440.0,tt0382383,Yuva,Yuva,2004.0,2004-05-22,"Action, Drama, Thriller",161.0,India,"Hindi, Bengali",Mani Ratnam,"Anurag Kashyap, Mani Ratnam",Madras Talkies,"Ajay Devgn, Abhishek Bachchan, Rani Mukerji, Vivek Oberoi, Kareena Kapoor, Esha Deol, Om Puri, Sonu Sood, Anant Nag, Vijay Raaz, Loveleen Mishra, Abhinav Kashyap, Saurabh Shukla, Simran","Michael, Arjun and Lallan, three men from three different strata of society, cross paths one morning in Calcutta and change one another's lives forever.",7.4,8381.0,100000000.0,331166.0,567746.0,63.0,44.0,15.0,,,,,,
1943,44441.0,tt0382385,Zameen,Zameen,2003.0,2003-09-26,"Action, Adventure, Thriller",154.0,India,Hindi,Rohit Shetty,"Robin Bhatt, Javed Siddiqui",V.R. Entertainers,"Ajay Devgn, Abhishek Bachchan, Bipasha Basu, Mukesh Tiwari, Pankaj Dheer, Mohan Joshi, Manish Khanna, Amrita Arora, Ram Awana, Arun Bali, Mohit Chauhan, Kamal Chopra, Surender Dhavle, Subrat Dutta, Ramesh Goyal","Colonel Ranvir and ACP Jaideep joins forces to fight against Pakistani terrorists, who hijacks an Indian airplane and demands to free their militant leader in return.",5.3,1408.0,,,2346221.0,,9.0,2.0,,,,,,
1944,44442.0,tt0382534,American Daylight,American Daylight,2004.0,2004-10-09,"Crime, Drama, Romance",98.0,India,English,Roger Christian,Farrukh Dhondy,NH Studioz,"Nick Moran, Koel Purie, Vijay Raaz, Gulshan Grover, Jennifer Siebel Newsom, Avantika Akerkar, Christie Goddard, Amardeep Jha, Gary Kemp, Siddhartha Luther, Daya Shankar Pandey, Laurens C. Postma, Sarika, Pankaj Uniyal, Raj Zutshi",A young Indian woman works as an operator for a US bank that outsourced its call center to India. The bank's young local manager becomes interested in her and offers her to help him game the system and make some real money.,4.1,115.0,,,,,4.0,,,,,,,
1945,44471.0,tt0382842,Meerayude Dukhavum Muthuvinte Swapnavum,Meerayude Dukhavum Muthuvinte Swapnavum,2003.0,2003-07-01,"Drama, Musical",133.0,India,Malayalam,Vinayan,Vinayan,Kolath Films,"Prithviraj Sukumaran, Ambili Devi, Renuka Menon, Jagathi Sreekumar, Cochin Hanifa, Philomina, Sudheesh, Indrans, Sivaji, Machan Varghese, Rizabawa, Manka Mahesh, Joemon Joshy, Ramya Nambeeshan, Sridevika",The story of Muthu and his sister Meera.,3.5,176.0,20000000.0,,,,,,,,,,,
1946,44474.0,tt0382866,Nala Damayanthi,Nala Damayanthi,2003.0,2003-06-12,Comedy,138.0,India,"Tamil, English",Mouli,"Kamal Haasan, Mouli",Raajkamal Films International,"Madhavan, Geethu Mohandas, Shrutika, Sriman, Anuradha Hasan, Santhana Bharathi, Manobala, Mouli, Delhi Ganesh, Madhan Bob, Vaiyapuri, Divyadarshini, Bruno Xavier, Mark Jensen, Sophie Brabenec","A village cook Ramji (Madhavan) goes to Australia to become a chef at a multi-millionaire Indian's home. Unfortunately, the millionaire dies of indigestion the day Ramji arrives, leaving ...",7.1,524.0,,,,,3.0,1.0,,,,,,
1947,44515.0,tt0383702,Vishnu,Vishnu,2003.0,2003-10-03,"Action, Romance",180.0,India,Telugu,Shaji Kailas,"Gopalakrishna Paruchuri, Venkateswara Rao Paruchuri",Sree Lakshmi Prasanna Pictures,"Shilpa Anand, Ananth, Giri Babu, Raghu Babu, Tanikella Bharani, Brahmanandam, Jayasudha, Rajeev Kanakala, Abhinaya Krishna, Vishnu Manchu, Murali Mohan, Siva Parvathi, Telangana Sakuntala, Chitram Seenu, Dharmavarapu Subramanyam","Vishnu and Vaishnavi are childhood pals. They get separated at a young age. After a gap of 15 years, Vishnu finds Vaishnavi. He does not disclose his identity and instead to win her love on...",5.5,1031.0,120000000.0,,715230.0,,4.0,1.0,,,,,,
1948,44517.0,tt0383719,Xcuse Me,Xcuse Me,2003.0,2003-09-26,Comedy,152.0,India,Hindi,N. Chandra,,V. Creations,"Sharman Joshi, Sahil Khan, Anil Chaudhary, Snehal Dabi, Sudhir Dalvi, Muni Jha, Sonali Joshi, Mushtaq Khan, Monica Patel, Jaya Seal, Shashi Sharma, Saurabh Shukla","Chantu and Bantu are unemployed, and are able to get any employment due to lack of experience. They come across an advertisement for hotel management trainees in Goa, and make their way ...",5.7,755.0,,,,,4.0,1.0,,,,,,
1949,44524.0,tt0383975,Chameli,Chameli,2003.0,2003-12-31,Drama,108.0,India,Hindi,Sudhir Mishra,"Anant Balani, Shivkumar Subramaniam",Pritish Nandy Communications (PNC),"Kareena Kapoor, Rahul Bose, Rinke Khanna, Yashpal Sharma, Makrand Deshpande, Kabir Sadanand, Pankaj Jha, Satyajit Sharma, Panne Chatterjee, Tarun Shukla, Aniket Vishwasrao, Deepak Qazir, Master Vinni Pachori, Dinkar Gavande, Ghanshyam Garg","On a rainy night, when an investment banker's car breaks down in the red light district, he takes shelter where he meets and later befriends a prostitute.",7.0,1959.0,50000000.0,,,,22.0,7.0,,,,,,
1950,44541.0,tt0384491,Samay: When Time Strikes,Samay: When Time Strikes,2003.0,2003-10-10,"Crime, Mystery, Thriller",136.0,India,"Hindi, English",Robbie Grewal,"Robbie Grewal, Sameer Kohli",iDream Productions,"Sushmita Sen, Lucy Bartholomew, Tushar Dalvi, Deepak Dobriyal, Mohan Kapoor, Jatin Karia, Rajesh Khera, Dinesh Lamba, Barkha Madan, Sana Saeed, Virendra Saxena, Mona Shetty, Jackie Shroff, Sushant Singh, Neeraj Sood",Assistant Commissioner of Police (ACP) Malvika Chauhan battles time to obtain & solve the clues to solve the various murders occurring in the city.,6.9,1724.0,10000000.0,,590974.0,,19.0,2.0,,,,,,
1951,44542.0,tt0384495,Samurai,Samurai,2002.0,2002-07-25,"Action, Drama, Musical",140.0,India,Tamil,Balaji Sakthivel,"Pattukottai Prabhakar, Balaji Sakthivel",Aalayam Cinema,"Vikram, Jayaseel, Nassar, Vadivukkarasi, Gundu Anitha, Chinnijayanth, Kollam Thulasi, Shriya Saran, Delhi Kumar",Thiagu is a school teacher by day and a 'Samurai' by night. He and his gang abduct corrupt politicians and bureaucrats who go free because of the loopholes in the legal system. Ofcourse ...,6.3,451.0,,,,,,,,,,,,
1952,44548.0,tt0384597,Pulival Kalyanam,Pulival Kalyanam,2003.0,2003-12-25,Comedy,147.0,India,Malayalam,Shafi,"Siby K. Thomas, Udaykrishnan",,"Jayasurya, Kavya Madhavan, Lal, Lalu Alex, Jagathi Sreekumar, Cochin Hanifa, Salim Kumar, Harisree Asokan, Karthika, Nishanth Sagar, T.P. Madhavan, Jose Pellissery, Priyanka Upendra, Ponnamma Babu, Shaju K.S.",Hari's and Ganga's mobile phones got exchanged accidently and they started getting misleading calls....,6.8,410.0,,,,,,,,,,,,
1953,44582.0,tt0385351,Yeh Lamhe Judaai Ke,Yeh Lamhe Judaai Ke,2004.0,2004-04-09,"Drama, Mystery, Romance",135.0,India,Hindi,Birendra Nath Tiwari,,R G Nayyar Films,"Shah Rukh Khan, Raveena Tandon, Navneet Nishan, Avtar Gill, Mohnish Bahl, Deven Bhojani, Rashami Desai, Bhushan Jeevan, Kiran Kumar, Deepak Parashar","Dushyant and Jaya are childhood friends. In spite of his family's poverty, Dushyant has one great ambition in life: to become a successful singer. Jaya encourages him all she can and helps ...",3.8,1571.0,,,80228.0,,18.0,1.0,,,,,,
1954,44612.0,tt0385782,Inteha,Inteha,2003.0,2003-10-24,"Drama, Thriller",155.0,India,Hindi,Vikram Bhatt,"Mahesh Bhatt, Girish Dhamija",NH Studioz,"Ashmit Patel, Vidya Malvade, Nauheed Cyrusi, Avtar Gill, Firdaus Mevawala, Prateeksha, Anup Soni, Anjan Srivastav, Mohit Suri, Prithvi Zutshi","Tina Saxena lives a wealthy life-style with her widowed businessman dad. One day, all of a sudden, she gets a nasty shock when her dad informs her that he had a mistress before he was ...",5.1,143.0,,,379226.0,,4.0,5.0,,,,,,
1955,44623.0,tt0385928,Panchatanthiram,Panchatanthiram,2002.0,2002-06-28,"Comedy, Drama",150.0,India,Tamil,K.S. Ravikumar,"Kamal Haasan, Crazy Mohan",Sri Raj Lakshmi Films (P) Ltd.,"Kamal Haasan, Simran, Ramya Krishnan, Ramesh Aravind, Jayaram, Nagesh, Sriman, Yugi Sethu, Aishwarya, Anoop Aravindan, Santhana Bharathi, Devayani, Satyanarayana Kaikala, Ramesh Khanna, Manivannan","Ram (Kamal Haasan) is a playboy pilot. His marriage to Mythili (Simran) disintegrates after a series of misunderstandings. To cheer him up, his buddies arrange for a steamy evening with a ...",8.0,2949.0,,,,,6.0,,,,,,,
1956,44627.0,tt0385982,Raja Bhaiya,Raja Bhaiya,2003.0,2003-10-24,"Comedy, Drama",127.0,India,Hindi,Raman Kumar,,,"Sadashiv Amrapurkar, Rakesh Bedi, Kajal Chakraborty, Aarti Chhabria, Anang Desai, Shama Deshpande, Govinda, Dinesh Hingoo, Kanishkaa Kapoor, Satyendra Kapoor, Javed Khan, Mushtaq Khan, Anil Nagrath, Vishwajeet Pradhan, Rajesh Puri","Saved from committing suicide under a train, a girl with amnesia is taken care of by Raja Bhaiya (Govinda) and his mom. As she cannot remember her name, they name her Radha. The girl ...",3.7,196.0,,,277426.0,,2.0,2.0,,,,,,
1957,44633.0,tt0386029,Shivamani,Shivamani,2003.0,2003-10-24,"Action, Romance",143.0,India,"Telugu, Hindi",Puri Jagannadh,"Puri Jagannadh, Puri Jagannadh",Vaishno Academy,"Nagarjuna Akkineni, Rakshitha, Asin Thottumkal, Prakash Raj, Ali, Sangeetha, A.V.S. Subramanyam, Brahmaji, Banerjee, M.S. Narayana, Vinod Bala, Ganesh Babu, Sangeetha",An ex cop goes in search of his lost girlfriend to Kerala and along way meets a news reporter who helps him to find his lover.,6.3,348.0,,,2934145.0,,2.0,2.0,,,,,,
1958,44639.0,tt0386102,Veede,Veede,2003.0,2003-11-06,"Action, Drama",180.0,India,Telugu,Ravi Raja,Kona Venkat,,"Aarthi Agarwal, Reema Sen, Ravi Teja","Yedu is a responsible citizen of Bobbarlanka, a place where everything is in place but for the polluted water that is coming from the factory. Everybody in the village complained, but of no...",4.9,112.0,,,675823.0,,,1.0,,,,,,
1959,44647.0,tt0386422,Dum Dum Dum,Dum Dum Dum,2001.0,2001-11-17,"Comedy, Romance",151.0,India,Telugu,Azhagam Perumal,,Madras Talkies,"Madhavan, Jyotika, Murali, Delhi Kumar, Vivek, Richa Ahuja Badami, Kalpana, V.K. Ramasamy, Manivannan, M.S. Bhaskar, Vaiyapuri, Sheela Kaur, Chinnijayanth, Preetha Raaghav, Anjathe Sridhar",The story revolves around an unhappy groom and bride forced into a wedding. The groom backs away because he is reluctant to give up his life of wine and women in the city while the bride is...,7.0,418.0,,,,,3.0,2.0,,,,,,
1960,44657.0,tt0386650,Mounam Pesiyadhe,Mounam Pesiyadhe,2002.0,2002-01-01,"Drama, Romance",148.0,India,Tamil,Ameer Sultan,,Aparanjeeth Films,"Suriya, Trisha Krishnan, Nandha, Anju Mahendran, Maha, Laila",A Misogynist's attitude towards women and love starts to change after he develops feelings for a woman.,7.6,1481.0,,,,,6.0,,,,,,,
1961,44685.0,tt0387164,Dhoop,Dhoop,2003.0,2003-11-07,Drama,126.0,India,Hindi,Ashwini Chaudhary,"Kumud Chaudhary, Kumud Chaudhary",Dream Boat Entertainment Pvt. Ltd.,"Om Puri, Revathi, Gul Panag, Preeti Dayal, Gopi Desai, Rohitash Gaud, Ashutosh Jha, Ehsan Khan, Shagun Luthra, Richa Nayyar, Niharika, Virendra Saxena, Murli Sharma, Yashpal Sharma, Sanjay Suri","Right from Peon to Principal, and from the most lowly menial staff to the office of the Prime Minister, modern secular India is embedded in corruption by officials who brag that even if ...",7.2,236.0,,,,,7.0,1.0,,,,,,
1962,44703.0,tt0387678,Waisa Bhi Hota Hai Part II,Waisa Bhi Hota Hai Part II,2003.0,2003-11-14,"Comedy, Crime, Drama",137.0,India,Hindi,Shashanka Ghosh,"Javed Ahmed, Shashanka Ghosh",Impact Films,"Arshad Warsi, Prashant Narayanan, Sandhya Mridul, Pratima Kazmi, Anant Jog, Pankaj Saraswat, Suchitra Pillai, Ranvir Shorey, John Owen, Shruti Seth, Maria Goretti, Mahima Chaudhry, Ganesh Acharya, Rabbi Shergill, Jabain","Revolves around a hapless copywriter torn between his crazy police officer fiancee and his new best friend, a hit man who inadvertently involves him underworld.",7.3,695.0,,,117692.0,,10.0,2.0,,,,,,
1963,44722.0,tt0387989,Deewaar: Let's Bring Our Heroes Home,Deewaar: Let's Bring Our Heroes Home,2004.0,2004-06-25,"Action, Drama, Thriller",163.0,India,Hindi,Milan Luthria,"Anurag Kashyap, Shridhar Raghavan",V.R. Pictures,"Amitabh Bachchan, Sanjay Dutt, Akshaye Khanna, Amrita Rao, Raghuvir Yadav, Kay Kay Menon, Akhilendra Mishra, Tanuja, Nishikant Dixit, Saurabh Dubey, Rajendra Gupta, Ashraf Ul Haq, Yasir Khan, Piyush Mishra, Sanjay Narvekar",A group of Indian POW (Prisoners Of War) rebels against Pakistani army and tries to escape from their captivity during India-Pakistan war in 1971.,6.1,1342.0,,111423.0,111423.0,,12.0,5.0,,,,,,
1964,44745.0,tt0388315,Out of Control,Out of Control,2003.0,2003-11-21,"Comedy, Drama, Romance",124.0,"India, USA","Hindi, English","Apurva Asrani, Ramanjit Juneja","Rakesh Bakshi, Rakesh Bakshi",Bollywood Hollywood Production,"Riteish Deshmukh, Brande Roderick, Hrishitaa Bhatt, Noémi Besedes, Rick Federman, Satish Kaushik, Afroditi Kontos, Kenneth Mergen, Navin Nischol, Michael Pocchio, Amrish Puri, Elizabeth Shah, Emily Shah, Satish Shah, Himani Shivpuri","When his work permit expires in New York, Jaswinder Bedi gets married to a bar dancer, Sally Turner, and moves in with her. When he is informed that his Patiala-based father, Jatta Singh ...",3.4,226.0,,36486.0,1553195.0,,4.0,1.0,,,,,,
1965,44747.0,tt0388323,Parthiban Kanavu,Parthiban Kanavu,2003.0,2003-05-23,Drama,150.0,India,Tamil,Karu Pazhaniappan,Prasanna Kumar,Sathya Jyothi Films,"Srikanth, Sneha, Vivek, Devadarshini Chetan, Manivannan, Ravi Prakash, Mohan Sharma, Devan Ekambaram, Sonia, Shanthi Williams, Krishnamoorthy","Parthiban, a marketing executive, discovers that the girl he has fallen in love with is the same woman that his parents want him to marry.",6.7,189.0,1000000000.0,,,,1.0,1.0,,,,,,
1966,44773.0,tt0388710,Ammakilikkoodu,Ammakilikkoodu,2003.0,2003-11-26,"Comedy, Drama",180.0,India,Malayalam,M. Padmakumar,Renjith,,"Prithviraj Sukumaran, Navya Nair, Innocent, Saritha, Kaviyoor Ponnamma, Jagathi Sreekumar, K.P.A.C. Lalitha, Sukumari, Mallika Sukumaran, Saikumar, Madhupal, Mammukoya, Vijayakumari, Santha Devi, Mukesh",Saranalayam is an old-age home run by Eradi. He appoints Vivek as the new manager to help him evict the inmates as he wants to sell it.,5.3,112.0,,,,,,,,,,,,
1967,44807.0,tt0389726,Aanch,Aanch,2003.0,2003-09-26,Drama,160.0,India,Hindi,Rajesh Ram Singh,Kamal Pandey,New Century Films Pvt. Ltd.,"Arun Bakshi, Suchindra Bali, Poonam Jhawer, Ayesha Jhulka, Akhilendra Mishra, Sharbani Mukherji, Nirmal Pandey, Nana Patekar, Vishwajeet Pradhan, Deep Raj Rana, Paresh Rawal, Rakhi Sawant, Raghuvir Yadav","Vidya lives a middle-class lifestyle in a virtually lawless town called Amarpur, India, along with her widower and disabled dad, Shambhu; married brother, Shiva and his wife, Lata; and her ...",5.7,101.0,,,186243.0,,2.0,,,,,,,
1968,44825.0,tt0389973,Ente Veedu Appuvinteyum,Ente Veedu Appuvinteyum,2003.0,2003-04-11,Drama,140.0,India,Malayalam,Sibi Malayil,"Bobby, Sanjay",,"Jayaram, Jyothirmayi, Kalidas Jayaram, Siddique, Shammi Thilakan, Nedumudi Venu, K.P.A.C. Lalitha, Prem Prakash, Jose Prakash, Salim Kumar, Kalasala Babu, T.S. Raju, Sanusha, Arun Sathyan, Subair","Vasu is brought up with love and care by his stepmother.However, when his stepmother gives birth to a boy, he feels insecure as the baby gets more attention than him.",6.7,271.0,,,,,,,,,,,,
1969,44836.0,tt0390079,Hari Om,Hari Om,2004.0,2005-12-13,"Romance, Comedy",108.0,India,"English, French, Hindi",Ganapathy Bharat,"Ganapathy Bharat, Ganapathy Bharat",TriColor Films,"A.K. Hangal, Jean-Marie Lamour, Camille Natta, Vijay Raaz, Anupam Shyam",,6.3,110.0,,,,,16.0,5.0,,,,,,
1970,44843.0,tt0390184,Laysa Laysa,Laysa Laysa,2003.0,2003-05-16,Romance,154.0,India,Tamil,Priyadarshan,,,"Trisha Krishnan, Madhavan, Mayilsamy, Radha Ravi, Shaam","Chandru's grandfather is going to visit him but Chandru has spent all his money. So he requests his wealthy friend, Rakesh, to pose as the owner of all the riches till his grandfather stays with him.",6.0,271.0,,,,,1.0,1.0,,,,,,
1971,44861.0,tt0390614,Waqt: The Race Against Time,Waqt: The Race Against Time,2005.0,2005-04-22,"Comedy, Drama, Family",153.0,India,Hindi,Vipul Amrutlal Shah,Aatish Kapadia,Blockbuster Movie Entertainers,"Amitabh Bachchan, Akshay Kumar, Priyanka Chopra, Shefali Shah, Boman Irani, Rajpal Yadav, Benjamin Gilani, Asawari Joshi, Rajeev Mehta, Hemant Pandey, Rammy C. Pandey, Amit Thakur","Ishwar Chandra Thakur is living the good life, content with his loving wife Sumitra and son Adiya. There is but one thing which gradually comes to annoy Ishwar: his son's laziness and ...",6.8,9278.0,,815064.0,2395616.0,,26.0,33.0,,,,,,
1972,44862.0,tt0390624,Whistle,Whistle,2003.0,2003,Horror,153.0,India,Tamil,Jerry,,Media Dreams,"Vikramadithya, Sherin, Gayathri Raghuram, Vivek, Aachi Manorama, Divyadarshini, S. Sathyendra",Slasher Flick Urban Legend redone in Tamil.,5.6,122.0,,,,,,,,,,,,
1973,44872.0,tt0391165,Fun2shh... Dudes in the 10th Century,Fun2shh... Dudes in the 10th Century,2003.0,2003-12-19,Comedy,130.0,India,Hindi,Imtiaz Punjabi,"Rajesh Khattar, Imtiaz Punjabi",Shree Ashtavinayak Cine Vision,"Paresh Rawal, Iqbal Khan, Anuj Sawhney, Gulshan Grover, Nataneya Singh, Raima Sen, Farida Jalal, Kader Khan, Mushtaq Khan, Rushali Arora, Kavi Kumar Azad, Amitabh Bachchan, Sweety Chhabra, Bobby Darling, Narendra Jha","Bombay City lives in fear of a notorious thief who calls himself Chindi Chor, and steals whenever and whatever he desires without any regard to security, and police protection. When Ghoshal...",4.6,791.0,,,755794.0,,3.0,,,,,,,
1974,44877.0,tt0391274,Kismat,Kismat,2004.0,2004-02-20,"Action, Drama",143.0,India,Hindi,Guddu Dhanoa,"Robin Bhatt, Sutanu Gupta",Pokhriyal Productions,"Bobby Deol, Priyanka Chopra, Kabir Bedi, Sanjay Narvekar, Mohan Joshi, Shahbaaz Khan, Smita Jaykar, Ashish Vidyarthi, Mushtaq Khan, Virendra Saxena, Vivek Srivastav","Tony works as a hit-man for gangster, Vikas Patil, who owes his allegiance to wealthy Raj Mallya. Raj Mallya is involved in marketing spurious and out-dated drugs, and as a result is the ...",3.7,437.0,,,,,5.0,1.0,,,,,,
1975,44898.0,tt0392360,Love,Love,1991.0,1991-11-15,"Drama, Musical, Romance",152.0,India,Hindi,Suresh Krishna,,,"Salman Khan, Revathi, Rita Bhaduri, Shafi Inamdar, Amjad Khan, Sudhir Kumar, Babloo Mukherjee, Suhasini Mulay, Jagdish Raj, Revathi, Shahnaz Vahanvaty","Prithvi and Maggie fall in love and decide to get married, but Maggie's mother objects looking at Prithvi's past.",5.7,1003.0,,,,,6.0,,,,,,,
1976,44908.0,tt0392883,Valley of Flowers,Valley of Flowers,2006.0,2007-01-24,"Adventure, Drama, Romance",155.0,"India, France, Japan, Germany","Hindi, Japanese",Pan Nalin,"Pan Nalin, Sarah Besan Shennib",Elzévir Films,"Milind Soman, Mylène Jampanoï, Naseeruddin Shah, Jampa Kalsang Tamang, Anil Yadav, Migmar Tashi, Tashi Dhondup, Nawang Tharchin, Urgyen Tsering, Skalsang, Phuntsok Namgyal Dhumkhang, Tsega, Amchok Jigmet, Tseten Dorje, Tsering Bawa","A great Asian love story, an unforgettable tale about passion, death and reincarnation. A mesmerizing Himalayan epic that spans two centuries, from the Silk Route of the early 19th century to the bustling metropolis of modern-day Tokyo.",7.0,1752.0,6000000.0,,130742.0,,15.0,29.0,,,,,,
1977,44910.0,tt0392950,Ishq Hai Tumse,Ishq Hai Tumse,2004.0,2004-01-02,Romance,148.0,India,Hindi,G. Krishna,"Raman Bharadwaj, G. Krishna",Padmalaya Telefilms Ltd.,"Dino Morea, Bipasha Basu, Beena Banerjee, Mohan Gokhale, Vikram Gokhale, Dinesh Hingoo, Neena Kulkarni, Alok Nath, Himani Shivpuri, Tiku Talsania, Resham Tipnis","Arjun, a Hindu boy, and Khushboo, a Muslim girl, fall in love. Despite their families being good friends, they need to keep their romance a secret due to the religious intolerance of society.",3.1,146.0,,,199636.0,,3.0,3.0,,,,,,
1978,44923.0,tt0393452,Manassinakkare,Manassinakkare,2003.0,2003-12-25,"Comedy, Drama",152.0,India,Malayalam,Sathyan Anthikad,Ranjan Pramod,Varnnachithra,"Jayaram, Sheela, Nayanthara, Innocent, K.P.A.C. Lalitha, Siddique, Oduvil Unnikrishnan, Nedumudi Venu, Sukumari, Mammukoya, Madhupal, T.P. Madhavan, Sona Nair, Santhakumari, Sivaji","Old Kochu Thresia's family is irked by her childlike behavior and does not comply with her bizarre demands. She finds an unusual friend in Reji, a down-to-earth young man, who fulfills her demands.",7.4,773.0,,,,,1.0,,,,,,,
